y_true,q0.1,q0.5,q0.9
1027.4624,963.8719,1041.0435,1117.1373
1026.0565,955.8742,1032.2135,1107.2665
1033.4264,957.119,1034.0383,1109.5452
1040.1747,964.7829,1042.757,1119.4287
1061.1266,972.0317,1050.9463,1128.6881
1054.4576,983.4716,1063.8833,1143.2549
1037.9806,980.9596,1060.7831,1139.612
1049.8462,972.43195,1050.7815,1128.1289
1045.4899,981.7816,1061.0443,1139.5605
1050.4579,982.8834,1062.2422,1140.9343
1054.3042,986.9572,1066.5876,1145.7262
1061.8422,988.6147,1068.2147,1147.4462
1078.3087,992.21893,1072.105,1151.7549
1073.2915,1000.4432,1080.8247,1161.288
1071.7765,998.29987,1077.9691,1157.8428
1068.301,996.29877,1075.4893,1154.9303
1049.0671,990.0808,1068.8018,1147.5503
1042.1796,976.09515,1053.1257,1129.8903
1034.9142,966.25,1041.9651,1117.2332
1050.0186,956.2146,1029.641,1102.8722
1042.0806,957.0715,1030.2115,1103.3419
1020.92896,946.26056,1017.4844,1088.8403
999.78516,930.35175,999.27637,1068.3
980.142,913.46826,979.4625,1045.7174
957.5685,895.1487,957.5958,1020.63007
931.13275,875.6085,933.9287,993.3551
902.16254,854.6913,909.386,965.4409
875.0096,831.49634,882.6217,935.21124
850.7044,807.4517,855.1252,904.2381
824.5572,783.33813,827.60785,873.2103
797.9236,757.69336,799.16547,841.41095
770.95856,731.7185,769.6762,808.17316
744.01764,702.9231,738.1742,773.6303
715.79315,672.9738,707.227,745.2371
685.709,642.95465,678.87634,723.1366
655.9882,601.8868,648.2658,697.2492
625.4169,558.6246,617.2015,670.53156
594.21674,516.1606,586.73737,644.5199
564.0747,475.29214,557.47253,619.92194
528.88806,437.61035,530.3158,596.12463
492.98465,397.23532,501.348,571.34784
457.7376,359.53998,474.3308,548.5432
424.56772,328.0401,451.57205,528.57434
390.82254,298.37836,429.98242,509.04556
357.0249,266.0485,406.37695,487.62238
322.94073,235.7033,384.1894,467.5605
288.82886,210.48938,365.98462,452.39783
255.70862,195.29092,355.56412,447.41602
890.5623,845.4296,895.959,949.64355
908.3346,848.7054,899.9604,954.28925
920.64124,859.82776,912.54565,968.425
920.81995,868.82745,922.87695,980.10077
921.91235,872.1839,926.67035,984.40515
926.8676,875.63257,930.6167,988.91876
917.0045,881.2018,936.8998,995.99304
917.89124,879.2828,934.6238,993.4142
914.12573,883.415,939.2439,998.5869
921.05316,885.02966,941.19464,1000.8526
941.8866,890.5491,947.9636,1008.6854
971.4407,902.94904,962.81744,1025.6995
965.8052,919.704,982.7532,1048.4803
962.05457,919.7475,983.1058,1049.0306
958.7166,919.5011,982.982,1048.9318
989.1025,918.74445,982.5795,1048.6785
985.4717,933.50714,1000.52985,1069.3114
974.35724,933.56805,1001.04407,1070.0737
998.58685,929.6495,996.6661,1065.2142
993.128,938.90906,1007.8533,1078.0459
999.14746,934.3883,1002.9903,1072.6561
999.30597,936.85187,1006.2015,1076.374
986.01086,938.3458,1007.92633,1078.3152
985.3963,931.43976,1000.42334,1070.0292
990.949,928.0599,997.24835,1066.7147
1014.9452,927.2515,996.662,1066.0946
1030.8037,937.91534,1009.8749,1081.2736
1012.8696,945.7917,1019.914,1092.9705
1009.9041,934.8773,1008.15936,1080.0272
1018.0922,930.83984,1003.77576,1075.1395
997.44855,933.60596,1007.34485,1079.3226
989.1738,923.902,996.3497,1066.9736
976.0936,921.4238,992.59174,1062.3972
967.86066,913.887,984.5892,1053.6531
997.2183,909.2394,979.5214,1048.0724
994.9605,922.56964,994.9194,1065.4862
979.04333,920.78577,993.5138,1064.1508
976.70636,912.93896,984.4898,1053.9913
968.3914,907.7911,979.4465,1048.6403
989.30646,901.2492,973.35156,1042.3191
987.61755,910.04694,983.25745,1053.434
987.58276,913.9489,987.82294,1058.6486
980.6959,917.86365,993.3015,1065.2147
996.0106,916.8665,993.50464,1065.9708
997.89734,923.66736,997.428,1068.9402
997.7797,929.5399,1003.79083,1075.9712
1045.1194,934.30457,1008.9773,1081.7506
1054.6049,964.7145,1043.1362,1120.1973
1061.1746,978.51227,1058.1605,1136.9183
1068.3792,987.68335,1068.1401,1147.9922
1073.4484,997.01385,1078.5095,1159.603
1073.223,1004.52625,1086.9778,1169.1588
1083.6251,1006.2457,1089.069,1171.5803
1074.5424,1009.29114,1092.437,1175.2518
1088.4745,1005.27423,1088.2379,1170.6122
1080.8113,1011.6272,1095.7141,1179.0901
1076.1842,1005.40485,1089.4274,1172.2363
