y_true,q0.1,q0.5,q0.9
921.9123492986605,817.636104386829,882.2404469330066,947.8218102879864
926.8676063397907,817.2510446428848,881.5062825374936,950.1628982818156
917.004473815266,817.1867339196181,881.1257369661687,950.1745871338318
917.8912165841391,809.7130320177982,875.2278936794634,941.6807566614549
914.1257202074553,812.6970857110098,878.8510395333695,945.2518823523278
921.0531023637221,815.296601943935,881.7344158250503,947.4895801921393
941.8866093102458,822.5923701609761,890.8455594065879,959.0065036834219
971.4406573538209,839.2914917322813,908.9151469207416,981.5894534226414
965.8051922806372,860.0437437815324,934.7399202275773,1006.418864222524
962.0545222478584,861.0958638766581,936.9164588472581,1009.9907429385603
958.7165567341032,861.530687262998,938.6064262824138,1012.570352979679
989.1024062632046,861.6548230612725,939.0229213698268,1013.4465541756433
985.4716531599543,874.2197511078284,953.8573660664098,1027.6517231758894
974.3571660516675,877.4819965495601,958.6260605195083,1033.5796003620503
998.5867751971568,874.5393246176453,956.1762642789356,1032.3634612598928
993.1280070611897,882.6158574731924,966.0277033255113,1042.1868356651348
999.1474757323376,881.8440451796062,965.4235900120018,1041.6824388015953
999.3059485969306,884.0889780530911,968.4758013515466,1044.8864358542369
986.010885984613,884.9351130347354,970.0860080893171,1046.8802164328802
985.3962660720994,881.5835032652411,966.1624201678915,1042.7166731858586
990.9489072049166,879.3413663798308,963.9831239020305,1040.6045101713967
1014.9451042345058,880.3045793779179,965.096646398625,1041.902426911256
1030.8036738738735,889.5213789659358,976.5395476175822,1054.3598005981962
1012.8696643543547,894.74870909798,983.6418686787197,1062.5140038504385
1009.9041331465928,889.5520591644298,977.3371618178512,1055.4187402793984
1018.0921964336546,886.5056584815957,973.5934500609592,1050.95763934452
997.4485449439024,884.3746871155481,970.9304372371471,1047.8302794397632
989.1738680061674,876.0350306452688,960.8486135710984,1037.8382665663091
976.0936142905886,870.2301767796844,953.9339253386316,1031.7273355655816
967.860647543043,864.8752127072559,947.9974390021694,1026.4346776554676
997.2182626045608,863.4521644446856,945.967566549923,1023.808124575523
994.9605029363613,874.5901451162362,958.813915595704,1034.9931195838112
979.0432783785851,874.5961223700969,958.9855864387227,1035.2782486905346
976.7063973903407,869.9842032664105,953.591432131213,1029.5875404399205
968.3913704215513,867.1147651266151,950.1187052951936,1025.5353107650394
989.306493850218,864.0944560566086,946.2697139662629,1021.2425621971636
987.6175026670774,869.0792172789169,952.6642490946637,1027.9466107535259
987.5827299143781,871.8562984151154,956.43519075789,1032.7399155310156
980.6959437489194,875.4814889710208,960.9772269534491,1038.360898074208
996.0106156192444,875.8615164076133,961.2783255298912,1038.8848816160412
997.8973248553476,881.7317357104417,969.0101605062466,1049.1471659871413
997.7797072963037,884.2975124710047,972.7194497406551,1054.5909057427054
